what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579817924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579818348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579819167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579819750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579822279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579823906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339579824272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579825090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579826788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579830791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339579834230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579834677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579844870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579854223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579857090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579862224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579873265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579873787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579880277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579885058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339579895528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339579897795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579898183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579900850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339579903246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339579905684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579906042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579907042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579913945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339579929729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339579930597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339579930893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579931424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579937274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579946747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579947624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339579949198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580002363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580005675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580007106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580010148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580011784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580012620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580013559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580017737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339580020347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339580020493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580021770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580022346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580026157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580030445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580039377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580042790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580044454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580048613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580050500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580050730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1339580051921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580054563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580063556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580190110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580190557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580190948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580191306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580191675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580191989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580192425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580192822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580193206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580193602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339580194058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580198243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580199377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580200850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339580214726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339580216593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580216960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580220179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339580222053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339580223449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580223759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580226848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580244625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580260904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339580296467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339580310050
