what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339649674665
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339649674665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339649680292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649680936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649681331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339649703813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649706915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649707727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649708585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649708857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649710467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649711555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649712501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649723336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649724280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649724860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649734358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649734772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649743468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649819185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649820325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649820797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649823124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649871305
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339649872110
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339649875312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649889895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649890734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339649896040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649898287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649898575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649906635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649921550
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339649925004
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339649925098
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339649925132
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339649925151
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339649929287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339649931687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339649933511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649933850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649934282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649940168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339649940897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339649941229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339649941909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649942418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649997555
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339649998133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339649999908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650167745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650178497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650180116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650190842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650230706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650231306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650284919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650292186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650300886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650304062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650346769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650347670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339650384166
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339650386399
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339650386435
