what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481639698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481641555
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481646523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339481650470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339481654175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481654454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481655402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481660777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339481664413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339481665207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481665569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339481666368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481667633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481668129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481674410
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481682917
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481685129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481689428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481695068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481697938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481701396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481704919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481708730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481713496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481718949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481722996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481724941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481725429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339481726665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339481728442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481732417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481738089
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339481752104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339481752686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481757543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339481759279
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481766425
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481766460
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339481766473
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339481767669
