what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339471381547
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339471381553
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1339471381618
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1339471381646
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1339471381647
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1339471381720
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1339471381733
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1339471381743
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1339471381774
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1339471381783
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1339471381796
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1339471381797
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1339471381797
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1339471381805
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1339471381817
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1339471381827
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1339471381828
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1339471381834
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1339471381900
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1339471381920
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1339471381934
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1339471382031
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1339471382045
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1339471382058
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1339471382064
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1339471382067
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1339471382067
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1339471382081
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1339471382093
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1339471382100
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1339471382106
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1339471382107
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1339471382111
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1339471382121
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1339471382132
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339471382142
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1339471382152
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339471382169
os,sysinfo,,,"linux",1339471382171
arch,sysinfo,,,"x86_64",1339471382171
ws,sysinfo,,,"gtk",1339471382171
locale,sysinfo,,,"en_US",1339471382171
processors,sysinfo,,,"2",1339471382172
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1339471382172
java.runtime.version,sysinfo,,,"1.7.0_03-icedtea-mockbuild_2012_05_25_15_31-b00",1339471382172
java.specification.name,sysinfo,,,"Java Platform API Specification",1339471382172
java.specification.vendor,sysinfo,,,"Oracle Corporation",1339471382172
java.specification.version,sysinfo,,,"1.7",1339471382172
java.vendor,sysinfo,,,"Oracle Corporation",1339471382172
java.version,sysinfo,,,"1.7.0_03-icedtea",1339471382172
java.vm.info,sysinfo,,,"mixed mode",1339471382172
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1339471382172
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339471382172
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1339471382172
java.vm.specification.version,sysinfo,,,"1.7",1339471382172
java.vm.vendor,sysinfo,,,"Oracle Corporation",1339471382172
java.vm.version,sysinfo,,,"22.0-b10",1339471382172
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1339471382206
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1339471382538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471388884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471422577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471433476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471435572
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339471436877
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339471437032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339471438068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471438560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471441857
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1339471442389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339471443957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471444339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471446039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471446813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471459918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339471462429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471462906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471464548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471465268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471467286
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339471468515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471469188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471489842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471491258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471523683
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1339471534310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339471534995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471535492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471548127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339471555669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339471555820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339471556404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471559066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471567880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339471578010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339471581473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1339471593403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471593422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339471593711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471595595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339471597091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1339471598254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471598276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339471598534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471600702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339471604208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471604639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471611196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471616929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471617685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471619167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339471625118
