what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339482796972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482799807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482819156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339482821223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482821478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482821668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482821875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482822236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482824516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482824657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482824806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482825204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482827266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482828457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482829078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482831598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482875607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482884216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482891000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482892461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482892762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482894846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482896774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482919438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482922050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339482922228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482922609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482923647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482928242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482937243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339482939457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482940090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482940828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482941127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482941605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482953669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482954986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482956654
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339482958266
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339482959343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339482969644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339482970578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339482971027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339482971369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483021610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483023438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483026865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483028173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483067088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483069112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483124826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483126028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483128140
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339483129283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339483131497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339483132095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483137154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483165954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483167144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483189196
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339483190789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483212266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339483217507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339483238203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339483243595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339483243948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339483244358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339483244917
