what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339473048672
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339473048673
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1339473048679
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1339473048684
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1339473048684
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1339473048692
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1339473048693
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1339473048704
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1339473048713
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1339473048714
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1339473048724
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1339473048725
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1339473048725
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1339473048733
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1339473048745
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1339473048755
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1339473048755
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1339473048772
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1339473048784
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1339473048793
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1339473048807
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1339473048816
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1339473048831
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1339473048842
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1339473048848
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1339473048851
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1339473048851
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1339473048865
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1339473048884
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1339473048896
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1339473048902
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1339473048902
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1339473048907
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1339473048917
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1339473048928
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339473048938
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1339473048948
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339473048964
os,sysinfo,,,"linux",1339473048972
arch,sysinfo,,,"x86_64",1339473048972
ws,sysinfo,,,"gtk",1339473048972
locale,sysinfo,,,"en_US",1339473048972
processors,sysinfo,,,"2",1339473048972
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1339473048972
java.runtime.version,sysinfo,,,"1.7.0_03-icedtea-mockbuild_2012_05_25_15_31-b00",1339473048972
java.specification.name,sysinfo,,,"Java Platform API Specification",1339473048972
java.specification.vendor,sysinfo,,,"Oracle Corporation",1339473048972
java.specification.version,sysinfo,,,"1.7",1339473048972
java.vendor,sysinfo,,,"Oracle Corporation",1339473048972
java.version,sysinfo,,,"1.7.0_03-icedtea",1339473048972
java.vm.info,sysinfo,,,"mixed mode",1339473048972
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1339473048972
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339473048972
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1339473048972
java.vm.specification.version,sysinfo,,,"1.7",1339473048972
java.vm.vendor,sysinfo,,,"Oracle Corporation",1339473048972
java.vm.version,sysinfo,,,"22.0-b10",1339473048972
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1339473049363
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1339473051217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473155968
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339473158594
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339473158761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339473160028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473161007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473163347
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1339473164146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339473165523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473165912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473171408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339473180275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473180967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339473237045
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339473239446
