what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648185031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648187635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648207648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648209468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648209711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648210824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1339648215229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648215249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648218169
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.format",1339648219669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1339648220183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648220194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648224224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648228244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648231840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648240434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648240879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648251329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339648260327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648260557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648260722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648260961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648261467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648262879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648264111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648264478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648266127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648266604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648267180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648268093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648268810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1339648274899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648274907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648277895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648281804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648285840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648296815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339648306458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648308048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648308458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339648310234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648310600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339648316125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648318852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648319119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648319653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339648331210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339648334195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648334732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339648335701
