what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333960354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333973119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333982967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333984289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333988020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333988760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339333998057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339333999316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334014930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334021785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334023429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339334037442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334040291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334041351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339334084018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339334084305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339334084536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339334084897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339334085459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339334088174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339334088974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339334089335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339334095269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339334113859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339334114780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339334115142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339334116738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335358187
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339335358279
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339335359461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335383657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335441807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335442572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335443548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339335721644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336234276
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339336234374
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339336300251
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339336373859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336396097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336430598
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339336434603
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1339336437446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336443332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336467882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336468946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336470754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336474584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336475681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339336476290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337145656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337147127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337147688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337187940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337393380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337394288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337395269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337400196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337400773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337402749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337550859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337551930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337816969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339337819277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339338673469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339338789819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375588679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375600853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375752025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375775461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375777160
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339375778399
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339375816911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339375826095
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339375827293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375829418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1339375830556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375831576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375832113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375840989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375845106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375849902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375873826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375878772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339375883642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339375883815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339375884040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375884651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375885378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339375888100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375888435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375888643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375889063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339375908692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375909973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375910262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375910737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375914755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375922390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375930121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375937227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375941413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375943224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339375949787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339375950908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375951426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375954845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375956165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375956990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375958475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375962318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339375976857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375979293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375983152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375984355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339375985981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339375997278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339376000424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376002020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376003592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376010621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376019412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376019917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376021953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376024469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376027322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376028007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376032286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376044858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376046290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376047191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376049102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376051264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376051913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376064001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376069818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376111872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376114741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376117301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339376121006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376121387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376121962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376122602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376123759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376126402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376127761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376139001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339376140507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339376140660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376142437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376142912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376143511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376144291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376148503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376154105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376154634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376155515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376158273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376158629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376169855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376177676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376187160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376188600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376196624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376198873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376202079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376204293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376204762
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1339376206068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376207940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376208479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376215643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376218247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376218651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376510340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376512861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376686730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1339376713842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339376715685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376716135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376717190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376721875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376723904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376728667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376733087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339376735613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339376737206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376737501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339376741241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376741693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376816302
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339376819333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376820727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376845058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376852482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339376988429
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339376991805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377000193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377005556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377005802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377005994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377006350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377015733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377016866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377017909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1339377026117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1339377028126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377028647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1339377039730
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1339377039900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1339377040059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377041464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377042456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377044643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377056352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377064411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377077613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377080432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377084441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377086570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377087493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377101952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377102632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377115182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1339377132645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377133277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377133872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377138929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377164033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339377167385
